0.1359	4.11e-008
0.1094	3.5e-008
0.1031	3.02e-008
0.2891	3.75e-008
0.1781	3.64e-008
0.1391	3.86e-008
0.2	3.91e-008
0.1547	3.98e-008
0.3313	3.95e-008
0.3375	3.88e-008
0.3203	3.33e-008
0.1016	5.24e-008
0.3109	2.98e-008
0.2375	4.08e-008
0.1297	3.52e-008
0.2219	3.47e-008
0.1	3.94e-008
0.0922	4.99e-008
0.1922	4.11e-008
0.2828	3.34e-008
0.2531	3.65e-008
0.0922	3.82e-008
0.2359	3.59e-008
0.2094	4.07e-008
0.2344	3.32e-008
0.3156	3.89e-008
0.1453	3.36e-008
0.0938	3.73e-008
0.2906	4.01e-008
0.1109	4.25e-008
0.2563	4.06e-008
0.2203	3.56e-008
0.1141	4.69e-008
0.2813	3.29e-008
0.2266	3.24e-008
0.125	4.56e-008
0.325	3.24e-008
0.3203	3.75e-008
0.2375	3.45e-008
0.2406	3.19e-008
0.2047	3.7e-008
0.2063	3.34e-008
0.2016	3.54e-008
0.1234	4.17e-008
0.2531	3.45e-008
0.1266	4.22e-008
0.3063	3.19e-008
0.1453	3.92e-008
0.2172	3.75e-008
0.1438	5e-008
0.1609	3.82e-008
0.1156	3.25e-008
0.3031	3.86e-008
0.2516	4.18e-008
0.225	3.48e-008
0.0891	4.97e-008
0.1141	4.2e-008
0.3109	4.13e-008
0.1031	4.14e-008
0.2297	3.89e-008
0.1047	4.04e-008
0.2953	3.12e-008
0.3063	3.21e-008
0.1109	3.61e-008
0.1484	4.08e-008
0.0953	4.31e-008
0.3063	3.25e-008
0.1094	4.1e-008
0.3219	3.72e-008
0.2469	3.66e-008
0.0938	4.53e-008
0.0875	3.34e-008
0.2094	4e-008
0.1609	2.99e-008
0.1609	4.3e-008
0.1641	3.76e-008
0.1813	3.73e-008
0.1266	2.84e-008
0.1391	4.1e-008
0.2016	3.05e-008
0.3063	3.24e-008
0.2328	4.08e-008
0.25	3.75e-008
0.2484	3.64e-008
0.1281	5.42e-008
0.3063	3.48e-008
0.2453	3.79e-008
0.3328	3.23e-008
0.1219	4.65e-008
0.1594	3.64e-008
0.1219	4.13e-008
0.2141	3.76e-008
0.2625	3.64e-008
0.125	3.45e-008
0.1094	4.3e-008
0.3109	4.23e-008
0.0875	3.65e-008
0.1766	3.92e-008
0.0953	4.96e-008
0.2297	3.83e-008
0.3094	3.51e-008
0.3031	3.35e-008
0.3172	3.63e-008
0.3234	3.55e-008
0.1641	3.53e-008
